Title,URL,Channel,Channel URL,Thumbnail,Duration
Ютуб сделал ОГРОМНЫЕ ЗНАЧКИ ВИДЕО,,короче VOLGIN,https://www.youtube.com/@shortskudoum,https://i9.ytimg.com/vi/rvPk6oaUDwE/hq720_custom_3.jpg?sqp=CPivgMAG-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBoWqFXuAONlG6l1AHG2459_N3vpw,N/A
СИННАБОНЫ рецепт ✶ Те самые БУЛОЧКИ С КОРИЦЕЙ.,,Люба Кузьмичева,https://www.youtube.com/@LyubaKuzmicheva,https://i.ytimg.com/vi/mW7ML9hCRVA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA0vfdkbwlT2znjFrIs6pZkLprtjw,N/A
Kunteynir — первые визионеры русского рэпа,,пситеррор студиос,https://www.youtube.com/@psyterror_studios,https://i.ytimg.com/vi/CG9_OW8rL1k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBzFvdc_E9o9ElofT_8NUdq9fybOQ,N/A
СВОИМИ РУКАМИ - Black Star Burger,,RED21,https://www.youtube.com/@MrVrschool,,N/A
Потерянное медиа сети - Утерянная передача-некролог «Царствие Небесное»|Мульт «У Попа была собака»|,,Снайкс,https://www.youtube.com/@SniksePlay,,N/A
Рабство на WB и Ozon | Вся правда о работе в ПВЗ,,Пуговкин,https://www.youtube.com/@%D0%94%D0%B5%D0%BD%D0%B8%D1%81%D0%9F%D1%83%D0%B3%D0%BE%D0%B2%D0%BA%D0%B8%D0%BD,,N/A
People thinking AI Photos are real,,Matt Rose,https://www.youtube.com/@Matt_Rose,,N/A
ВСТУПИТЕЛЬНЫЕ В 5-Й КЛАСС С ПОМОЩЬЮ ВЫСШЕЙ МАТЕМАТИКИ??? | ВПР ПО МАТЕМАТИКЕ,,Профиматика.Вышмат,https://www.youtube.com/@Profimatika_vyshmat,,N/A
"КОМУ НУЖЕН БЫЛ КРАХ ""БОИНГ""?",,Елаховский,https://www.youtube.com/@Elahovsky,,N/A
BMW на V12. Доехать любой ценой.,,iling show,https://www.youtube.com/@ilingshow,,N/A
Ноутбук за 20\40\60 тысяч рублей,,Ремонтяш,https://www.youtube.com/@AlphaShutnik,,N/A
AI tries making School Yearbooks,,Matt Rose,https://www.youtube.com/@Matt_Rose,,N/A
"Я исследовал город, который запретил полицию...",,Tyler Oliveira,https://www.youtube.com/@TylerOliveira,,N/A
"Пуховые СИННАБОНЫ с секретом Что добавляю в тесто, чтобы они были НЕЖНЫМИ и МЯГКИМИ?",,Это просто,https://www.youtube.com/@Eto_Prosto,,N/A
Почему Южная Корея идёт ко Дну?,,Сложный Процент,https://www.youtube.com/@HardProcent,,N/A
Создай WEB-ПРИЛОЖЕНИЕ за 10 минут с ЭТИМ ИИ! БЕЗ Знания ПРОГРАММИРОВАНИЯ! [Гайд Без Воды],,Десять из десяти | Dmitry S,https://www.youtube.com/@dmitry_x10,,N/A
"AI Agents + Make.com Расшифровка картинок, добавление в AmoCRM, анализ url, данные GoogleSheets",,Ринат Феткулов,https://www.youtube.com/@msistem2025,,N/A
Эволюция американских горок: от дерева к стали,,Jared Owen,https://www.youtube.com/@JaredOwen,,N/A
"UN FIORE PER COLTELLO - L’Officina della Camomilla - Live a Milano, Santeria Toscana 31 (7/12/2023)",,L'Officina Della Camomilla,https://www.youtube.com/@LOfficinaDellaCamomilla,,N/A
"Спасение квартир на первом этаже. Надежная защита от утечки канализации, лучший монтаж унитаза.",,Сумка Сантехника,https://www.youtube.com/@plumberbag,https://i.ytimg.com/vi/SxHUvt8o95g/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCn-96STdIDZi4glmhwWl9djK7_fw,N/A
Build This AI Video Generator Automation Using n8n + Airtable,,Kirk Artman,https://www.youtube.com/@kirkartman,https://i9.ytimg.com/vi/W0Ooz3PBCw0/hq720_custom_2.jpg?sqp=CPivgMAG-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDMb5tO7CO7vTfEvEkIXcUdMCF1WA,N/A
"Кустурица, но это Говновоз (AI cover Братья Грим)",,GovnovozOFF,https://www.youtube.com/@Govnovozoff,https://i.ytimg.com/vi/M5iwsYER13k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBI-KLhRwdKnen2i6_8zmrLeWKKVA,N/A
"СОВЕТСКИЕ ОБЪЕКТИВЫ и не только (Гелиос 44-2, Зенитар 12, 7 artisans 25, Pentacon 28)",,ЭНТЕNДАНS,https://www.youtube.com/@ENTENDANS,https://i.ytimg.com/vi/FWtHw8egI2o/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD3kSO5mscw6nqYyBM9aMHMf0BQfg,N/A
Конец солнечных дней | четырьмя часами ранее,,Четырьмя часами ранее,https://www.youtube.com/@Fourhoursearlier,,N/A
